meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1238,9539,10,18,2024-06-23T13:26:45.944000+00:00,23.877,32.345,24.174,270.0,270,False,80.396,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",304.0
1238,9539,31,18,2024-06-23T13:26:46.802000+00:00,23.689,32.466,24.416,266.0,267,False,80.571,"[None, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",326.0
1238,9539,11,18,2024-06-23T13:26:49.089000+00:00,23.66,32.262,24.24,,263,False,80.162,"[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",305.0
1238,9539,23,18,2024-06-23T13:26:51.769000+00:00,24.698,33.426,28.714,261.0,261,False,86.838,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",311.0
1238,9539,27,18,2024-06-23T13:26:52.098000+00:00,23.718,32.714,24.324,263.0,272,False,80.756,"[2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",330.0
1238,9539,77,18,2024-06-23T13:26:54.397000+00:00,23.879,32.836,24.886,268.0,262,False,81.601,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,24,18,2024-06-23T13:26:56.081000+00:00,24.0,32.816,24.73,264.0,262,False,81.546,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,20,18,2024-06-23T13:26:59.864000+00:00,23.984,32.653,24.65,264.0,265,False,81.287,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",308.0
1238,9539,22,18,2024-06-23T13:27:03.216000+00:00,24.208,33.258,24.716,270.0,274,False,82.182,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0
1238,9539,3,18,2024-06-23T13:27:07.597000+00:00,23.946,32.363,24.549,266.0,272,False,80.858,"[2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2049, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048]",305.0
1238,9539,2,18,2024-06-23T13:27:10.096000+00:00,24.248,32.623,24.508,265.0,267,False,81.379,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",305.0
1238,9539,4,19,2024-06-23T13:27:36.256000+00:00,23.817,32.503,24.315,262.0,271,False,80.635,"[None, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",300.0
1238,9539,16,19,2024-06-23T13:27:40.335000+00:00,23.636,32.919,24.541,271.0,277,False,81.096,"[None, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,81,19,2024-06-23T13:27:47.586000+00:00,24.118,32.964,24.645,266.0,271,False,81.727,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048]",299.0
1238,9539,1,19,2024-06-23T13:27:52.769000+00:00,23.879,31.93,23.916,264.0,264,False,79.725,"[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",300.0
1238,9539,63,19,2024-06-23T13:27:57.088000+00:00,23.416,32.13,23.993,266.0,270,False,79.539,"[None, 2048, 2049, 2051, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0
1238,9539,55,19,2024-06-23T13:27:58.898000+00:00,24.599,32.517,23.963,257.0,276,False,81.079,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,44,19,2024-06-23T13:27:59.500000+00:00,23.397,31.984,23.926,274.0,268,False,79.307,"[2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",333.0
1238,9539,14,19,2024-06-23T13:28:03.573000+00:00,23.98,33.249,28.069,269.0,272,False,85.298,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2064, 2064]",304.0
1238,9539,10,19,2024-06-23T13:28:06.285000+00:00,23.766,32.431,24.235,267.0,267,False,80.432,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 0]",
1238,9539,31,19,2024-06-23T13:28:07.310000+00:00,23.848,32.777,24.401,263.0,272,False,81.026,"[None, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",304.0
1238,9539,11,19,2024-06-23T13:28:09.266000+00:00,23.682,32.664,24.213,260.0,268,False,80.559,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,27,19,2024-06-23T13:28:12.757000+00:00,24.139,32.926,24.109,267.0,273,False,81.174,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2049, 2048]",308.0
1238,9539,77,19,2024-06-23T13:28:16.196000+00:00,23.433,33.07,24.727,265.0,267,False,81.23,"[None, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",325.0
1238,9539,24,19,2024-06-23T13:28:17.605000+00:00,23.913,32.812,24.654,262.0,263,False,81.379,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",308.0
1238,9539,23,19,2024-06-23T13:28:18.617000+00:00,44.024,32.105,24.096,258.0,260,True,100.225,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048]",247.0
1238,9539,20,19,2024-06-23T13:28:21.236000+00:00,23.944,32.595,24.411,267.0,270,False,80.95,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,18,19,2024-06-23T13:28:22.069000+00:00,23.709,32.502,24.404,259.0,246,False,80.615,"[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",325.0
1238,9539,22,19,2024-06-23T13:28:25.531000+00:00,24.12,33.008,24.616,267.0,276,False,81.744,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 0]",
1238,9539,3,19,2024-06-23T13:28:28.443000+00:00,24.186,32.717,24.512,258.0,273,False,81.415,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 0]",306.0
1238,9539,2,19,2024-06-23T13:28:31.352000+00:00,24.164,32.738,24.652,,269,False,81.554,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",304.0
1238,9539,4,20,2024-06-23T13:28:57.082000+00:00,23.91,32.5,24.406,261.0,272,False,80.816,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",299.0
1238,9539,16,20,2024-06-23T13:29:01.487000+00:00,23.829,32.929,24.401,269.0,279,False,81.159,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0
1238,9539,81,20,2024-06-23T13:29:09.318000+00:00,24.107,33.134,24.642,268.0,276,False,81.883,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048]",298.0
1238,9539,1,20,2024-06-23T13:29:12.485000+00:00,23.956,32.09,23.92,,267,False,79.966,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",301.0
1238,9539,63,20,2024-06-23T13:29:16.809000+00:00,23.662,32.313,23.997,269.0,271,False,79.972,"[None, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,44,20,2024-06-23T13:29:18.767000+00:00,23.58,32.165,23.958,266.0,274,False,79.703,"[None, 2048, 2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048]",306.0
1238,9539,55,20,2024-06-23T13:29:19.991000+00:00,23.513,32.397,24.09,269.0,272,False,80.0,"[None, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0
1238,9539,10,20,2024-06-23T13:29:26.632000+00:00,23.752,32.251,24.16,273.0,260,False,80.163,"[None, 2048, 2048, 2049, 2048, 2048, 2049]","[2049, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,31,20,2024-06-23T13:29:28.415000+00:00,23.722,32.634,24.306,266.0,267,False,80.662,"[None, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",302.0
1238,9539,14,20,2024-06-23T13:29:28.821000+00:00,42.269,32.491,23.969,255.0,260,True,98.729,"[2064, 2064, 2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2049, 2048, 2049, 2049, 2049, 2048]","[2049, 2049, 2049, 2048, 2049, 2049]",253.0
1238,9539,11,20,2024-06-23T13:29:29.798000+00:00,23.802,32.602,24.257,257.0,260,False,80.661,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,27,20,2024-06-23T13:29:34.058000+00:00,23.959,32.797,24.381,268.0,270,False,81.137,"[None, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,77,20,2024-06-23T13:29:37.241000+00:00,24.013,32.967,24.632,266.0,269,False,81.612,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,24,20,2024-06-23T13:29:39.149000+00:00,23.989,32.877,24.646,263.0,264,False,81.512,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,20,20,2024-06-23T13:29:42.153000+00:00,24.623,32.969,24.896,257.0,263,False,82.488,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,18,20,2024-06-23T13:29:42.639000+00:00,23.629,32.781,24.373,258.0,260,False,80.783,"[2049, 2049, 2049, 2048, 2048, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",330.0
1238,9539,22,20,2024-06-23T13:29:47.169000+00:00,24.831,33.358,24.773,253.0,271,False,82.962,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,3,20,2024-06-23T13:29:49.739000+00:00,24.277,32.846,24.758,263.0,263,False,81.881,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,2,20,2024-06-23T13:29:52.857000+00:00,24.116,32.725,24.781,267.0,267,False,81.622,"[None, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,23,20,2024-06-23T13:29:58.931000+00:00,24.017,31.97,24.018,262.0,266,False,80.005,"[2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2051, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048]",302.0
1238,9539,4,21,2024-06-23T13:30:17.756000+00:00,23.785,32.582,24.54,268.0,270,False,80.907,"[None, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",301.0
1238,9539,16,21,2024-06-23T13:30:22.787000+00:00,23.85,32.966,24.681,,277,False,81.497,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,81,21,2024-06-23T13:30:31.209000+00:00,24.239,33.985,28.84,267.0,267,False,87.064,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",300.0
1238,9539,1,21,2024-06-23T13:30:32.421000+00:00,23.689,32.541,24.074,267.0,267,False,80.304,"[None, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2051, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 0]",306.0
1238,9539,63,21,2024-06-23T13:30:36.625000+00:00,23.652,32.23,24.458,,278,False,80.34,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,44,21,2024-06-23T13:30:38.544000+00:00,23.622,32.244,24.049,267.0,269,False,79.915,"[None, 2048, 2048, 2048, 2051, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048]",
1238,9539,55,21,2024-06-23T13:30:39.964000+00:00,23.433,32.496,24.196,272.0,271,False,80.125,"[None, 2048, 2048, 2048, 2049, 2049, 2049]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",308.0
1238,9539,10,21,2024-06-23T13:30:46.868000+00:00,23.983,32.413,24.282,263.0,261,False,80.678,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049]",302.0
1238,9539,31,21,2024-06-23T13:30:49.142000+00:00,23.703,32.593,24.472,,267,False,80.768,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",303.0
1238,9539,11,21,2024-06-23T13:30:50.449000+00:00,23.892,32.57,24.571,260.0,259,False,81.033,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,27,21,2024-06-23T13:30:55.132000+00:00,23.945,32.813,24.447,266.0,271,False,81.205,"[None, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0
1238,9539,77,21,2024-06-23T13:30:58.879000+00:00,24.003,32.947,24.736,262.0,269,False,81.686,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",302.0
1238,9539,24,21,2024-06-23T13:31:00.461000+00:00,24.069,32.945,24.776,258.0,261,False,81.79,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,18,21,2024-06-23T13:31:03.385000+00:00,24.069,32.631,24.512,261.0,265,False,81.212,"[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0
1238,9539,20,21,2024-06-23T13:31:04.709000+00:00,24.1,32.873,24.813,265.0,266,False,81.786,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,14,21,2024-06-23T13:31:07.603000+00:00,24.016,32.243,24.229,271.0,262,False,80.488,"[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",302.0
1238,9539,22,21,2024-06-23T13:31:10.250000+00:00,23.904,32.805,24.683,271.0,275,False,81.392,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,3,21,2024-06-23T13:31:11.729000+00:00,23.976,32.434,24.554,266.0,272,False,80.964,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2049, 2049, 2049]",
1238,9539,2,21,2024-06-23T13:31:14.608000+00:00,24.135,32.602,24.603,265.0,279,False,81.34,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0
1238,9539,23,21,2024-06-23T13:31:18.931000+00:00,23.957,32.158,24.173,268.0,266,False,80.288,"[None, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2049]",
1238,9539,4,22,2024-06-23T13:31:38.715000+00:00,23.695,32.707,24.526,264.0,271,False,80.928,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",300.0
1238,9539,16,22,2024-06-23T13:31:44.489000+00:00,23.66,33.077,24.714,273.0,269,False,81.451,"[None, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,1,22,2024-06-23T13:31:52.558000+00:00,23.781,31.974,23.987,265.0,266,False,79.742,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",301.0
1238,9539,63,22,2024-06-23T13:31:56.958000+00:00,23.782,32.163,24.148,266.0,270,False,80.093,"[None, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,81,22,2024-06-23T13:31:58.363000+00:00,43.124,32.085,23.887,262.0,284,True,99.096,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2048, 2048, 2049, 2048, 2049, 2051]","[2049, 2049, 2049, 2049, 2048, 2048]",252.0
1238,9539,44,22,2024-06-23T13:31:58.379000+00:00,23.593,32.314,24.101,264.0,272,False,80.008,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2049]",307.0
1238,9539,55,22,2024-06-23T13:32:00.122000+00:00,23.45,32.324,24.178,270.0,277,False,79.952,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]",
1238,9539,10,22,2024-06-23T13:32:07.621000+00:00,23.763,32.387,24.394,264.0,261,False,80.544,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",303.0
1238,9539,31,22,2024-06-23T13:32:09.820000+00:00,23.712,32.595,24.427,268.0,271,False,80.734,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,11,22,2024-06-23T13:32:11.621000+00:00,23.905,32.736,24.564,261.0,265,False,81.205,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,27,22,2024-06-23T13:32:16.427000+00:00,24.152,33.108,24.914,268.0,244,False,82.174,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,77,22,2024-06-23T13:32:20.622000+00:00,24.098,32.948,24.885,264.0,262,False,81.931,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",
1238,9539,24,22,2024-06-23T13:32:22.410000+00:00,24.061,32.9,24.71,265.0,259,False,81.671,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",308.0
1238,9539,18,22,2024-06-23T13:32:24.716000+00:00,23.881,32.854,24.593,260.0,269,False,81.328,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,20,22,2024-06-23T13:32:26.564000+00:00,23.954,32.895,24.746,263.0,273,False,81.595,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",310.0
1238,9539,14,22,2024-06-23T13:32:28.166000+00:00,23.878,32.065,24.402,263.0,275,False,80.345,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2048, 2049, 2051, 2049]","[2048, 2048, 2048, 2048, 2048, 2049]",307.0
1238,9539,22,22,2024-06-23T13:32:31.683000+00:00,25.158,33.708,24.927,214.0,265,False,83.793,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,3,22,2024-06-23T13:32:32.708000+00:00,23.905,32.461,24.483,262.0,275,False,80.849,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 0]",310.0
1238,9539,2,22,2024-06-23T13:32:35.950000+00:00,24.084,32.865,24.935,263.0,270,False,81.884,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,23,22,2024-06-23T13:32:39.199000+00:00,23.891,32.379,24.224,266.0,269,False,80.494,"[None, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",305.0
1238,9539,4,23,2024-06-23T13:32:59.716000+00:00,24.047,32.816,28.322,265.0,270,False,85.185,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2064, 2064]",303.0
1238,9539,16,23,2024-06-23T13:33:05.654000+00:00,24.019,33.007,24.697,264.0,272,False,81.723,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",306.0
1238,9539,1,23,2024-06-23T13:33:12.494000+00:00,23.63,32.004,23.971,267.0,267,False,79.605,"[None, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",304.0
1238,9539,63,23,2024-06-23T13:33:17.050000+00:00,23.588,32.182,24.101,267.0,272,False,79.871,"[None, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",307.0
1238,9539,44,23,2024-06-23T13:33:18.311000+00:00,23.523,32.19,24.075,267.0,271,False,79.788,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]",311.0
